date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-03-16,competitive,Europe,new-queen-street,Bronze,해저드,TANK,2.9,55.8
2026-03-16,competitive,Europe,new-queen-street,Silver,D.Va,TANK,10.4,46.5
2026-03-16,competitive,Europe,new-queen-street,Silver,겐지,DAMAGE,9.6,53.5
2026-03-16,competitive,Europe,new-queen-street,Silver,도미나,TANK,5.8,53.4
2026-03-16,competitive,Europe,new-queen-street,Silver,둠피스트,TANK,4.8,53.9
2026-03-16,competitive,Europe,new-queen-street,Silver,라마트라,TANK,8.8,46.7
2026-03-16,competitive,Europe,new-queen-street,Silver,라이프위버,SUPPORT,7.6,47.5
2026-03-16,competitive,Europe,new-queen-street,Silver,라인하르트,TANK,12.5,54.7
2026-03-16,competitive,Europe,new-queen-street,Silver,레킹볼,TANK,2.1,56.7
2026-03-16,competitive,Europe,new-queen-street,Silver,로드호그,TANK,7.8,43.7
2026-03-16,competitive,Europe,new-queen-street,Silver,루시우,SUPPORT,8.5,52.0
2026-03-16,competitive,Europe,new-queen-street,Silver,리퍼,DAMAGE,13.2,55.2
2026-03-16,competitive,Europe,new-queen-street,Silver,마우가,TANK,6.3,51.3
2026-03-16,competitive,Europe,new-queen-street,Silver,메르시,SUPPORT,22.9,46.6
2026-03-16,competitive,Europe,new-queen-street,Silver,메이,DAMAGE,8.2,52.3
2026-03-16,competitive,Europe,new-queen-street,Silver,모이라,SUPPORT,33.8,50.2
2026-03-16,competitive,Europe,new-queen-street,Silver,미즈키,SUPPORT,21.5,54.6
2026-03-16,competitive,Europe,new-queen-street,Silver,바스티온,DAMAGE,15.5,46.4
2026-03-16,competitive,Europe,new-queen-street,Silver,바티스트,SUPPORT,5.5,41.6
2026-03-16,competitive,Europe,new-queen-street,Silver,벤데타,DAMAGE,5.4,56.6
2026-03-16,competitive,Europe,new-queen-street,Silver,벤처,DAMAGE,3.1,50.6
2026-03-16,competitive,Europe,new-queen-street,Silver,브리기테,SUPPORT,3.4,53.4
2026-03-16,competitive,Europe,new-queen-street,Silver,소전,DAMAGE,12.9,43.9
2026-03-16,competitive,Europe,new-queen-street,Silver,솔저: 76,DAMAGE,22.8,51.7
2026-03-16,competitive,Europe,new-queen-street,Silver,솜브라,DAMAGE,4.7,50.6
2026-03-16,competitive,Europe,new-queen-street,Silver,시그마,TANK,12.0,50.8
2026-03-16,competitive,Europe,new-queen-street,Silver,시메트라,DAMAGE,1.8,44.1
2026-03-16,competitive,Europe,new-queen-street,Silver,아나,SUPPORT,16.3,46.9
2026-03-16,competitive,Europe,new-queen-street,Silver,안란,DAMAGE,12.4,53.3
2026-03-16,competitive,Europe,new-queen-street,Silver,애쉬,DAMAGE,12.5,51.9
2026-03-16,competitive,Europe,new-queen-street,Silver,에코,DAMAGE,5.0,50.1
2026-03-16,competitive,Europe,new-queen-street,Silver,엠레,DAMAGE,15.4,50.6
2026-03-16,competitive,Europe,new-queen-street,Silver,오리사,TANK,12.9,46.8
2026-03-16,competitive,Europe,new-queen-street,Silver,우양,SUPPORT,7.8,51.2
2026-03-16,competitive,Europe,new-queen-street,Silver,위도우메이커,DAMAGE,3.8,41.6
2026-03-16,competitive,Europe,new-queen-street,Silver,윈스턴,TANK,4.4,50.8
2026-03-16,competitive,Europe,new-queen-street,Silver,일리아리,SUPPORT,8.8,52.5
2026-03-16,competitive,Europe,new-queen-street,Silver,자리야,TANK,4.8,51.0
2026-03-16,competitive,Europe,new-queen-street,Silver,정커퀸,TANK,4.5,54.6
2026-03-16,competitive,Europe,new-queen-street,Silver,정크랫,DAMAGE,9.2,45.7
2026-03-16,competitive,Europe,new-queen-street,Silver,제트팩 캣,SUPPORT,4.6,52.6
2026-03-16,competitive,Europe,new-queen-street,Silver,젠야타,SUPPORT,11.5,53.1
2026-03-16,competitive,Europe,new-queen-street,Silver,주노,SUPPORT,19.3,51.7
2026-03-16,competitive,Europe,new-queen-street,Silver,캐서디,DAMAGE,15.5,46.8
2026-03-16,competitive,Europe,new-queen-street,Silver,키리코,SUPPORT,28.5,47.8
2026-03-16,competitive,Europe,new-queen-street,Silver,토르비욘,DAMAGE,3.9,55.9
2026-03-16,competitive,Europe,new-queen-street,Silver,트레이서,DAMAGE,5.7,52.7
2026-03-16,competitive,Europe,new-queen-street,Silver,파라,DAMAGE,5.4,46.2
2026-03-16,competitive,Europe,new-queen-street,Silver,프레야,DAMAGE,5.1,44.3
2026-03-16,competitive,Europe,new-queen-street,Silver,한조,DAMAGE,9.2,50.9
2026-03-16,competitive,Europe,new-queen-street,Silver,해저드,TANK,2.8,49.7
2026-03-16,competitive,Europe,new-queen-street,Gold,D.Va,TANK,8.3,46.3
2026-03-16,competitive,Europe,new-queen-street,Gold,겐지,DAMAGE,10.9,53.0
2026-03-16,competitive,Europe,new-queen-street,Gold,도미나,TANK,5.7,51.0
2026-03-16,competitive,Europe,new-queen-street,Gold,둠피스트,TANK,5.7,51.4
2026-03-16,competitive,Europe,new-queen-street,Gold,라마트라,TANK,8.1,48.2
2026-03-16,competitive,Europe,new-queen-street,Gold,라이프위버,SUPPORT,7.2,43.8
2026-03-16,competitive,Europe,new-queen-street,Gold,라인하르트,TANK,12.6,53.0
2026-03-16,competitive,Europe,new-queen-street,Gold,레킹볼,TANK,2.8,52.2
2026-03-16,competitive,Europe,new-queen-street,Gold,로드호그,TANK,8.9,49.9
2026-03-16,competitive,Europe,new-queen-street,Gold,루시우,SUPPORT,7.1,54.3
2026-03-16,competitive,Europe,new-queen-street,Gold,리퍼,DAMAGE,11.6,55.1
2026-03-16,competitive,Europe,new-queen-street,Gold,마우가,TANK,5.9,52.3
2026-03-16,competitive,Europe,new-queen-street,Gold,메르시,SUPPORT,21.5,48.9
2026-03-16,competitive,Europe,new-queen-street,Gold,메이,DAMAGE,7.8,53.5
2026-03-16,competitive,Europe,new-queen-street,Gold,모이라,SUPPORT,30.6,49.1
2026-03-16,competitive,Europe,new-queen-street,Gold,미즈키,SUPPORT,20.7,54.7
2026-03-16,competitive,Europe,new-queen-street,Gold,바스티온,DAMAGE,13.7,47.9
2026-03-16,competitive,Europe,new-queen-street,Gold,바티스트,SUPPORT,5.8,46.7
2026-03-16,competitive,Europe,new-queen-street,Gold,벤데타,DAMAGE,5.5,53.0
2026-03-16,competitive,Europe,new-queen-street,Gold,벤처,DAMAGE,3.3,51.4
2026-03-16,competitive,Europe,new-queen-street,Gold,브리기테,SUPPORT,3.6,48.7
2026-03-16,competitive,Europe,new-queen-street,Gold,소전,DAMAGE,11.9,44.0
2026-03-16,competitive,Europe,new-queen-street,Gold,솔저: 76,DAMAGE,25.0,53.5
2026-03-16,competitive,Europe,new-queen-street,Gold,솜브라,DAMAGE,4.7,51.7
2026-03-16,competitive,Europe,new-queen-street,Gold,시그마,TANK,11.6,49.5
2026-03-16,competitive,Europe,new-queen-street,Gold,시메트라,DAMAGE,1.5,46.8
2026-03-16,competitive,Europe,new-queen-street,Gold,아나,SUPPORT,22.4,46.4
2026-03-16,competitive,Europe,new-queen-street,Gold,안란,DAMAGE,11.9,53.7
2026-03-16,competitive,Europe,new-queen-street,Gold,애쉬,DAMAGE,13.3,49.7
2026-03-16,competitive,Europe,new-queen-street,Gold,에코,DAMAGE,4.5,48.1
2026-03-16,competitive,Europe,new-queen-street,Gold,엠레,DAMAGE,17.0,48.1
2026-03-16,competitive,Europe,new-queen-street,Gold,오리사,TANK,11.6,45.8
2026-03-16,competitive,Europe,new-queen-street,Gold,우양,SUPPORT,8.3,51.7
2026-03-16,competitive,Europe,new-queen-street,Gold,위도우메이커,DAMAGE,3.5,47.7
2026-03-16,competitive,Europe,new-queen-street,Gold,윈스턴,TANK,5.1,49.8
2026-03-16,competitive,Europe,new-queen-street,Gold,일리아리,SUPPORT,7.6,54.6
2026-03-16,competitive,Europe,new-queen-street,Gold,자리야,TANK,5.5,49.2
2026-03-16,competitive,Europe,new-queen-street,Gold,정커퀸,TANK,5.0,55.9
2026-03-16,competitive,Europe,new-queen-street,Gold,정크랫,DAMAGE,6.5,43.7
2026-03-16,competitive,Europe,new-queen-street,Gold,제트팩 캣,SUPPORT,5.5,48.3
2026-03-16,competitive,Europe,new-queen-street,Gold,젠야타,SUPPORT,10.0,55.5
2026-03-16,competitive,Europe,new-queen-street,Gold,주노,SUPPORT,19.1,50.7
2026-03-16,competitive,Europe,new-queen-street,Gold,캐서디,DAMAGE,20.2,48.1
2026-03-16,competitive,Europe,new-queen-street,Gold,키리코,SUPPORT,30.6,48.0
2026-03-16,competitive,Europe,new-queen-street,Gold,토르비욘,DAMAGE,3.4,54.4
2026-03-16,competitive,Europe,new-queen-street,Gold,트레이서,DAMAGE,6.9,51.1
2026-03-16,competitive,Europe,new-queen-street,Gold,파라,DAMAGE,3.7,46.7
2026-03-16,competitive,Europe,new-queen-street,Gold,프레야,DAMAGE,4.6,44.1
2026-03-16,competitive,Europe,new-queen-street,Gold,한조,DAMAGE,8.8,48.4
2026-03-16,competitive,Europe,new-queen-street,Gold,해저드,TANK,3.3,51.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,D.Va,TANK,8.1,49.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,겐지,DAMAGE,13.9,53.3
2026-03-16,competitive,Europe,new-queen-street,Platinum,도미나,TANK,5.3,50.0
2026-03-16,competitive,Europe,new-queen-street,Platinum,둠피스트,TANK,7.0,51.4
2026-03-16,competitive,Europe,new-queen-street,Platinum,라마트라,TANK,5.8,46.1
2026-03-16,competitive,Europe,new-queen-street,Platinum,라이프위버,SUPPORT,6.5,45.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,라인하르트,TANK,12.0,53.5
2026-03-16,competitive,Europe,new-queen-street,Platinum,레킹볼,TANK,4.1,55.1
2026-03-16,competitive,Europe,new-queen-street,Platinum,로드호그,TANK,10.3,49.2
2026-03-16,competitive,Europe,new-queen-street,Platinum,루시우,SUPPORT,6.1,51.8
2026-03-16,competitive,Europe,new-queen-street,Platinum,리퍼,DAMAGE,10.4,49.8
2026-03-16,competitive,Europe,new-queen-street,Platinum,마우가,TANK,5.2,50.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,메르시,SUPPORT,19.4,52.2
2026-03-16,competitive,Europe,new-queen-street,Platinum,메이,DAMAGE,6.7,54.8
2026-03-16,competitive,Europe,new-queen-street,Platinum,모이라,SUPPORT,25.2,47.6
2026-03-16,competitive,Europe,new-queen-street,Platinum,미즈키,SUPPORT,19.5,52.6
2026-03-16,competitive,Europe,new-queen-street,Platinum,바스티온,DAMAGE,10.2,45.3
2026-03-16,competitive,Europe,new-queen-street,Platinum,바티스트,SUPPORT,6.5,43.5
2026-03-16,competitive,Europe,new-queen-street,Platinum,벤데타,DAMAGE,4.8,53.3
2026-03-16,competitive,Europe,new-queen-street,Platinum,벤처,DAMAGE,2.9,47.0
2026-03-16,competitive,Europe,new-queen-street,Platinum,브리기테,SUPPORT,4.3,50.2
2026-03-16,competitive,Europe,new-queen-street,Platinum,소전,DAMAGE,13.2,45.0
2026-03-16,competitive,Europe,new-queen-street,Platinum,솔저: 76,DAMAGE,25.8,55.1
2026-03-16,competitive,Europe,new-queen-street,Platinum,솜브라,DAMAGE,5.8,51.4
2026-03-16,competitive,Europe,new-queen-street,Platinum,시그마,TANK,9.3,47.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,시메트라,DAMAGE,1.3,50.1
2026-03-16,competitive,Europe,new-queen-street,Platinum,아나,SUPPORT,27.3,46.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,안란,DAMAGE,10.3,48.9
2026-03-16,competitive,Europe,new-queen-street,Platinum,애쉬,DAMAGE,12.2,50.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,에코,DAMAGE,4.6,50.0
2026-03-16,competitive,Europe,new-queen-street,Platinum,엠레,DAMAGE,18.1,49.4
2026-03-16,competitive,Europe,new-queen-street,Platinum,오리사,TANK,9.3,46.0
2026-03-16,competitive,Europe,new-queen-street,Platinum,우양,SUPPORT,9.0,54.3
2026-03-16,competitive,Europe,new-queen-street,Platinum,위도우메이커,DAMAGE,3.2,50.0
2026-03-16,competitive,Europe,new-queen-street,Platinum,윈스턴,TANK,6.7,51.1
2026-03-16,competitive,Europe,new-queen-street,Platinum,일리아리,SUPPORT,7.2,49.8
2026-03-16,competitive,Europe,new-queen-street,Platinum,자리야,TANK,6.2,43.5
2026-03-16,competitive,Europe,new-queen-street,Platinum,정커퀸,TANK,6.7,54.6
2026-03-16,competitive,Europe,new-queen-street,Platinum,정크랫,DAMAGE,4.1,45.5
2026-03-16,competitive,Europe,new-queen-street,Platinum,제트팩 캣,SUPPORT,6.2,49.5
2026-03-16,competitive,Europe,new-queen-street,Platinum,젠야타,SUPPORT,10.3,54.2
2026-03-16,competitive,Europe,new-queen-street,Platinum,주노,SUPPORT,19.0,54.3
2026-03-16,competitive,Europe,new-queen-street,Platinum,캐서디,DAMAGE,24.6,46.5
2026-03-16,competitive,Europe,new-queen-street,Platinum,키리코,SUPPORT,33.4,47.8
2026-03-16,competitive,Europe,new-queen-street,Platinum,토르비욘,DAMAGE,3.1,53.9
2026-03-16,competitive,Europe,new-queen-street,Platinum,트레이서,DAMAGE,10.3,51.2
2026-03-16,competitive,Europe,new-queen-street,Platinum,파라,DAMAGE,2.8,47.7
2026-03-16,competitive,Europe,new-queen-street,Platinum,프레야,DAMAGE,3.7,49.2
2026-03-16,competitive,Europe,new-queen-street,Platinum,한조,DAMAGE,8.0,50.0
2026-03-16,competitive,Europe,new-queen-street,Platinum,해저드,TANK,3.9,54.4
2026-03-16,competitive,Europe,new-queen-street,Diamond,D.Va,TANK,7.7,50.8
2026-03-16,competitive,Europe,new-queen-street,Diamond,겐지,DAMAGE,14.7,48.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,도미나,TANK,5.2,53.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,둠피스트,TANK,8.6,46.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,라마트라,TANK,3.4,44.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,라이프위버,SUPPORT,5.1,48.3
2026-03-16,competitive,Europe,new-queen-street,Diamond,라인하르트,TANK,10.6,50.0
2026-03-16,competitive,Europe,new-queen-street,Diamond,레킹볼,TANK,6.1,49.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,로드호그,TANK,12.2,52.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,루시우,SUPPORT,7.1,47.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,리퍼,DAMAGE,8.0,48.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,마우가,TANK,4.9,52.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,메르시,SUPPORT,18.3,52.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,메이,DAMAGE,5.0,48.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,모이라,SUPPORT,17.1,47.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,미즈키,SUPPORT,17.6,53.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,바스티온,DAMAGE,7.6,46.3
2026-03-16,competitive,Europe,new-queen-street,Diamond,바티스트,SUPPORT,6.6,48.8
2026-03-16,competitive,Europe,new-queen-street,Diamond,벤데타,DAMAGE,4.3,59.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,벤처,DAMAGE,2.9,52.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,브리기테,SUPPORT,5.1,50.7
2026-03-16,competitive,Europe,new-queen-street,Diamond,소전,DAMAGE,15.4,45.6
2026-03-16,competitive,Europe,new-queen-street,Diamond,솔저: 76,DAMAGE,28.3,53.5
2026-03-16,competitive,Europe,new-queen-street,Diamond,솜브라,DAMAGE,5.5,50.8
2026-03-16,competitive,Europe,new-queen-street,Diamond,시그마,TANK,7.4,47.0
2026-03-16,competitive,Europe,new-queen-street,Diamond,시메트라,DAMAGE,0.8,36.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,아나,SUPPORT,31.7,46.8
2026-03-16,competitive,Europe,new-queen-street,Diamond,안란,DAMAGE,8.6,51.7
2026-03-16,competitive,Europe,new-queen-street,Diamond,애쉬,DAMAGE,10.7,48.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,에코,DAMAGE,4.1,59.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,엠레,DAMAGE,19.1,51.6
2026-03-16,competitive,Europe,new-queen-street,Diamond,오리사,TANK,6.3,45.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,우양,SUPPORT,9.8,51.3
2026-03-16,competitive,Europe,new-queen-street,Diamond,위도우메이커,DAMAGE,3.5,48.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,윈스턴,TANK,9.4,51.0
2026-03-16,competitive,Europe,new-queen-street,Diamond,일리아리,SUPPORT,9.1,55.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,자리야,TANK,6.1,44.7
2026-03-16,competitive,Europe,new-queen-street,Diamond,정커퀸,TANK,7.0,55.4
2026-03-16,competitive,Europe,new-queen-street,Diamond,정크랫,DAMAGE,2.6,47.2
2026-03-16,competitive,Europe,new-queen-street,Diamond,제트팩 캣,SUPPORT,7.0,46.8
2026-03-16,competitive,Europe,new-queen-street,Diamond,젠야타,SUPPORT,10.1,53.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,주노,SUPPORT,18.6,50.4
2026-03-16,competitive,Europe,new-queen-street,Diamond,캐서디,DAMAGE,27.7,46.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,키리코,SUPPORT,36.7,48.9
2026-03-16,competitive,Europe,new-queen-street,Diamond,토르비욘,DAMAGE,2.8,49.6
2026-03-16,competitive,Europe,new-queen-street,Diamond,트레이서,DAMAGE,16.7,52.8
2026-03-16,competitive,Europe,new-queen-street,Diamond,파라,DAMAGE,2.3,52.1
2026-03-16,competitive,Europe,new-queen-street,Diamond,프레야,DAMAGE,3.1,48.8
2026-03-16,competitive,Europe,new-queen-street,Diamond,한조,DAMAGE,6.5,49.7
2026-03-16,competitive,Europe,new-queen-street,Diamond,해저드,TANK,5.1,55.7
2026-03-16,competitive,Europe,new-queen-street,Master,D.Va,TANK,7.9,57.9
2026-03-16,competitive,Europe,new-queen-street,Master,겐지,DAMAGE,15.4,50.5
2026-03-16,competitive,Europe,new-queen-street,Master,도미나,TANK,5.8,60.1
2026-03-16,competitive,Europe,new-queen-street,Master,둠피스트,TANK,8.7,52.5
2026-03-16,competitive,Europe,new-queen-street,Master,라마트라,TANK,2.1,49.0
2026-03-16,competitive,Europe,new-queen-street,Master,라이프위버,SUPPORT,2.9,49.3
2026-03-16,competitive,Europe,new-queen-street,Master,라인하르트,TANK,7.0,47.4
2026-03-16,competitive,Europe,new-queen-street,Master,레킹볼,TANK,9.4,45.8
2026-03-16,competitive,Europe,new-queen-street,Master,로드호그,TANK,11.1,44.5
2026-03-16,competitive,Europe,new-queen-street,Master,루시우,SUPPORT,11.0,53.9
2026-03-16,competitive,Europe,new-queen-street,Master,리퍼,DAMAGE,5.8,43.9
2026-03-16,competitive,Europe,new-queen-street,Master,마우가,TANK,5.1,49.5
2026-03-16,competitive,Europe,new-queen-street,Master,메르시,SUPPORT,16.1,50.4
2026-03-16,competitive,Europe,new-queen-street,Master,메이,DAMAGE,3.2,46.5
2026-03-16,competitive,Europe,new-queen-street,Master,모이라,SUPPORT,9.9,51.1
2026-03-16,competitive,Europe,new-queen-street,Master,미즈키,SUPPORT,15.0,53.1
2026-03-16,competitive,Europe,new-queen-street,Master,바스티온,DAMAGE,5.0,44.5
2026-03-16,competitive,Europe,new-queen-street,Master,바티스트,SUPPORT,6.5,42.1
2026-03-16,competitive,Europe,new-queen-street,Master,벤데타,DAMAGE,4.7,66.1
2026-03-16,competitive,Europe,new-queen-street,Master,벤처,DAMAGE,2.8,55.1
2026-03-16,competitive,Europe,new-queen-street,Master,브리기테,SUPPORT,6.9,52.8
2026-03-16,competitive,Europe,new-queen-street,Master,소전,DAMAGE,18.9,47.4
2026-03-16,competitive,Europe,new-queen-street,Master,솔저: 76,DAMAGE,31.2,53.6
2026-03-16,competitive,Europe,new-queen-street,Master,솜브라,DAMAGE,4.8,40.1
2026-03-16,competitive,Europe,new-queen-street,Master,시그마,TANK,5.9,43.5
2026-03-16,competitive,Europe,new-queen-street,Master,시메트라,DAMAGE,1.6,51.9
2026-03-16,competitive,Europe,new-queen-street,Master,아나,SUPPORT,30.8,45.1
2026-03-16,competitive,Europe,new-queen-street,Master,안란,DAMAGE,4.8,46.4
2026-03-16,competitive,Europe,new-queen-street,Master,애쉬,DAMAGE,7.7,43.2
2026-03-16,competitive,Europe,new-queen-street,Master,에코,DAMAGE,5.4,64.1
2026-03-16,competitive,Europe,new-queen-street,Master,엠레,DAMAGE,21.7,51.5
2026-03-16,competitive,Europe,new-queen-street,Master,오리사,TANK,5.8,46.0
2026-03-16,competitive,Europe,new-queen-street,Master,우양,SUPPORT,13.2,47.9
2026-03-16,competitive,Europe,new-queen-street,Master,위도우메이커,DAMAGE,3.1,56.2
2026-03-16,competitive,Europe,new-queen-street,Master,윈스턴,TANK,13.0,48.2
2026-03-16,competitive,Europe,new-queen-street,Master,일리아리,SUPPORT,11.2,55.3
2026-03-16,competitive,Europe,new-queen-street,Master,자리야,TANK,5.2,45.9
2026-03-16,competitive,Europe,new-queen-street,Master,정커퀸,TANK,6.8,55.1
2026-03-16,competitive,Europe,new-queen-street,Master,정크랫,DAMAGE,1.8,66.5
2026-03-16,competitive,Europe,new-queen-street,Master,제트팩 캣,SUPPORT,8.3,42.8
2026-03-16,competitive,Europe,new-queen-street,Master,젠야타,SUPPORT,9.1,48.7
2026-03-16,competitive,Europe,new-queen-street,Master,주노,SUPPORT,15.9,58.2
2026-03-16,competitive,Europe,new-queen-street,Master,캐서디,DAMAGE,23.7,42.4
2026-03-16,competitive,Europe,new-queen-street,Master,키리코,SUPPORT,43.1,48.6
2026-03-16,competitive,Europe,new-queen-street,Master,토르비욘,DAMAGE,2.9,59.4
2026-03-16,competitive,Europe,new-queen-street,Master,트레이서,DAMAGE,26.6,57.7
2026-03-16,competitive,Europe,new-queen-street,Master,파라,DAMAGE,2.2,34.9
2026-03-16,competitive,Europe,new-queen-street,Master,프레야,DAMAGE,2.6,41.8
2026-03-16,competitive,Europe,new-queen-street,Master,한조,DAMAGE,4.0,39.0
2026-03-16,competitive,Europe,new-queen-street,Master,해저드,TANK,6.1,60.5
2026-03-16,competitive,Europe,new-queen-street,Grandmaster,D.Va,TANK,8.3,47.3
2026-03-16,competitive,Europe,new-queen-street,Grandmaster,겐지,DAMAGE,11.1,48.3
2026-03-16,competitive,Europe,new-queen-street,Grandmaster,도미나,TANK,5.9,66.5
2026-03-16,competitive,Europe,new-queen-street,Grandmaster,둠피스트,TANK,5.1,37.7
2026-03-16,competitive,Europe,new-queen-street,Grandmaster,라마트라,TANK,1.4,55.7
2026-03-16,competitive,Europe,new-queen-street,Grandmaster,라이프위버,SUPPORT,2.5,30.2
2026-03-16,competitive,Europe,new-queen-street,Grandmaster,라인하르트,TANK,4.4,60.1
